,player_id,player_name,player_display_name,position,position_group,headshot_url,recent_team,season,week,season_type_x,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr,season_type_y,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2492,00-0034816,R.Jones,Ronald Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afztpm6htamuh4vb7dz9",TB,2020,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,17,66.0,0,0.0,0.0,5.0,-0.9972742655081674,0,2,3,16.0,0,0.0,0.0,4.0,17.0,0.0,-1.0373800150118768,0,4.0,0.08823529411764706,0.0136986301369863,0.141941982272361,0.0,8.200000000000001,10.200000000000001,REG,RB,TB,3.9757575757575756,5.88235294117647,2.6696875,17,66,50.33743908680911,15.662560913190887,3.8823529411764706,0.9213271125406405,0.4117647058823529,0,00-0034816,Ronald,Jones,27,R.Jones
2493,00-0034816,R.Jones,Ronald Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afztpm6htamuh4vb7dz9",TB,2020,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,53.0,0,0.0,0.0,4.0,1.1548882241477259,0,2,4,20.0,0,0.0,0.0,13.0,10.0,0.0,-0.16444166185101494,0,1.5384615384615385,0.1111111111111111,0.04153354632587859,0.19574014909478166,0.0,7.300000000000001,9.3,REG,RB,TB,3.9173584905660377,30.76923076923077,2.720166666666667,13,53,35.778939578389405,17.221060421610595,4.076923076923077,1.3246969555085073,0.6153846153846154,0,00-0034816,Ronald,Jones,27,R.Jones
2494,00-0034816,R.Jones,Ronald Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afztpm6htamuh4vb7dz9",TB,2020,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,111.0,0,0.0,0.0,6.0,1.1863243896805216,0,6,9,17.0,0,0.0,0.0,-6.0,28.0,0.0,-3.649048747320194,0,-2.8333333333333335,0.2,-0.01405152224824356,0.29016393442622956,0.0,12.8,18.8,REG,RB,TB,3.0897297297297306,50.0,2.5469473684210526,20,111,80.24592298230247,30.754077017697526,5.55,1.5377038508848764,0.45,0,00-0034816,Ronald,Jones,27,R.Jones
2495,00-0034816,R.Jones,Ronald Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afztpm6htamuh4vb7dz9",TB,2020,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,17,106.0,0,0.0,0.0,3.0,0.6458570832037367,0,3,5,19.0,0,0.0,0.0,24.0,4.0,1.0,-0.6402328792319167,0,0.7916666666666666,0.12195121951219512,0.06266318537859007,0.22679105903330574,0.0,12.5,15.5,REG,RB,TB,2.6809433962264158,11.76470588235294,2.523333333333334,17,106,74.75706200708375,31.242937992916254,6.235294117647059,1.8378198819362501,0.5294117647058824,0,00-0034816,Ronald,Jones,27,R.Jones
2496,00-0034816,R.Jones,Ronald Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afztpm6htamuh4vb7dz9",TB,2020,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,23,113.0,2,0.0,0.0,7.0,1.685228329821257,0,2,2,8.0,0,0.0,0.0,-2.0,10.0,0.0,-0.19011585507541895,0,-4.0,0.07407407407407407,-0.008658008658008658,0.10505050505050505,0.0,24.1,26.1,REG,RB,TB,2.9572566371681424,0.0,2.2979999999999996,23,113,100.27928652051428,12.720713479485724,4.913043478260869,0.5530744991080749,0.43478260869565216,2,00-0034816,Ronald,Jones,27,R.Jones
2497,00-0034816,R.Jones,Ronald Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afztpm6htamuh4vb7dz9",TB,2020,7,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,34.0,1,0.0,0.0,3.0,-3.568509697797708,0,1,2,2.0,0,0.0,0.0,-2.0,1.0,0.0,-0.9713214382063597,0,-1.0,0.04878048780487805,-0.005376344086021506,0.06940729084710202,0.0,9.6,10.6,REG,RB,TB,5.164999999999999,30.76923076923077,2.19825,13,34,41.815088752626465,-7.815088752626465,2.6153846153846154,-0.6011606732789588,0.5384615384615384,1,00-0034816,Ronald,Jones,27,R.Jones
2498,00-0034816,R.Jones,Ronald Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afztpm6htamuh4vb7dz9",TB,2020,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,23,192.0,1,0.0,0.0,7.0,6.984840661694761,0,1,2,6.0,0,1.0,1.0,3.0,4.0,0.0,-4.97775159124285,0,2.0,0.05263157894736842,0.009523809523809525,0.0856140350877193,0.0,23.8,24.8,REG,RB,TB,2.3392708333333334,56.52173913043478,2.474045454545455,23,192,82.40474725821117,109.59525274178883,8.347826086956522,4.765010988773427,0.6086956521739131,1,00-0034816,Ronald,Jones,27,R.Jones
2499,00-0034816,R.Jones,Ronald Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afztpm6htamuh4vb7dz9",TB,2020,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,24.0,0,0.0,0.0,1.0,-3.7683320462238044,0,0,1,0.0,0,0.0,0.0,-3.0,0.0,0.0,-0.5767815650906414,0,-0.0,0.02127659574468085,-0.007142857142857143,0.026914893617021277,0.0,2.4000000000000004,2.4000000000000004,REG,RB,TB,5.749166666666665,10.0,2.5154444444444444,10,24,37.82491278554026,-13.824912785540263,2.4,-1.3824912785540264,0.1,0,00-0034816,Ronald,Jones,27,R.Jones
2500,00-0034816,R.Jones,Ronald Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afztpm6htamuh4vb7dz9",TB,2020,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,80.0,1,0.0,0.0,4.0,-0.5694723777996842,0,1,2,4.0,0,0.0,0.0,13.0,5.0,0.0,-0.47632647736463696,0,0.3076923076923077,0.09090909090909091,0.05701754385964912,0.17627591706539072,0.0,14.4,15.4,REG,RB,TB,3.4721249999999997,22.22222222222222,2.3815000000000004,18,80,72.87272188384439,7.127278116155608,4.444444444444445,0.39595989534197823,0.3888888888888889,1,00-0034816,Ronald,Jones,27,R.Jones
2501,00-0034816,R.Jones,Ronald Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afztpm6htamuh4vb7dz9",TB,2020,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,12,78.0,1,0.0,0.0,4.0,3.6863372709194664,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,13.8,13.8,REG,RB,TB,2.7974358974358977,8.333333333333332,2.4138333333333337,12,78,73.90598395030317,4.094016049696833,6.5,0.34116800414140275,0.5,1,00-0034816,Ronald,Jones,27,R.Jones
2502,00-0034816,R.Jones,Ronald Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afztpm6htamuh4vb7dz9",TB,2020,19,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,62.0,0,0.0,0.0,2.0,0.05342363880481571,0,0,1,0.0,0,0.0,0.0,5.0,0.0,0.0,-0.622943467926234,0,0.0,0.030303030303030304,0.015723270440251572,0.056460834762721554,0.0,6.2,6.2,POST,RB,TB,3.3933870967741933,7.6923076923076925,2.302538461538462,13,62,61.370242534845126,0.6297574651548743,4.769230769230769,0.04844288193499033,0.38461538461538464,0,00-0034816,Ronald,Jones,27,R.Jones
2503,00-0034816,R.Jones,Ronald Jones,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/afztpm6htamuh4vb7dz9",TB,2020,20,POST,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,16.0,0,0.0,0.0,1.0,-3.3365966579294764,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,1.6,1.6,POST,RB,TB,7.995625000000001,20.0,2.5732222222222223,10,16,32.07680926508409,-16.076809265084087,1.6,-1.6076809265084087,0.1,0,00-0034816,Ronald,Jones,27,R.Jones
2504,00-0034844,S.Barkley,Saquon Barkley,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o8tlhps5u1tvnaaxlpjk",NYG,2020,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,6.0,0,0.0,0.0,0.0,-9.497694475227036,0,6,9,60.0,0,0.0,0.0,34.0,55.0,3.0,3.641316238208674,0,1.7647058823529411,0.23076923076923078,0.13991769547325103,0.44409623298512185,0.0,6.6000000000000005,12.600000000000001,REG,RB,NYG,39.25499999999999,0.0,3.570714285714286,15,6,33.02168262364909,-27.02168262364909,0.4,-1.8014455082432728,0.2,0,00-0034844,Saquon,Barkley,26,S.Barkley
2505,00-0034845,S.Michel,Sony Michel,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eydtwcqcaegkuwivq0ln",NE,2020,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,37.0,1,0.0,0.0,4.0,1.6989592385361902,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,9.7,9.7,REG,RB,NE,3.4556756756756757,40.0,2.1522999999999994,10,37,40.221390019106245,-3.221390019106245,3.7,-0.3221390019106245,0.5,1,00-0034845,Sony,Michel,26,S.Michel
2506,00-0034845,S.Michel,Sony Michel,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eydtwcqcaegkuwivq0ln",NE,2020,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,35.0,0,0.0,0.0,2.0,-1.0007605197897647,0,1,1,23.0,0,0.0,0.0,5.0,18.0,1.0,2.000396645627916,0,4.6,0.047619047619047616,0.03067484662576687,0.09290096406660824,0.0,5.800000000000001,6.800000000000001,REG,RB,NE,4.385428571428572,0.0,2.5790999999999995,10,35,33.6814288534214,1.3185711465785985,3.5,0.13185711465785985,0.6,0,00-0034845,Sony,Michel,26,S.Michel
2507,00-0034845,S.Michel,Sony Michel,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eydtwcqcaegkuwivq0ln",NE,2020,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,74.0,0,0.0,0.0,4.0,2.682380232028663,0,1,1,8.0,0,0.0,0.0,4.0,4.0,0.0,0.4382399283349514,0,2.0,0.04,0.017937219730941704,0.0725560538116592,0.0,8.200000000000001,9.200000000000001,REG,RB,NE,2.567027027027027,60.0,2.2938888888888886,10,74,54.62428242031796,19.37571757968204,7.4,1.937571757968204,0.7,0,00-0034845,Sony,Michel,26,S.Michel
2508,00-0034845,S.Michel,Sony Michel,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eydtwcqcaegkuwivq0ln",NE,2020,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,69.0,0,0.0,0.0,3.0,1.0247593948151916,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,6.9,6.9,REG,RB,NE,2.677101449275362,60.0,2.6783749999999995,10,69,34.57793305814141,34.42206694185859,6.9,3.4422066941858587,0.5,0,00-0034845,Sony,Michel,26,S.Michel
2509,00-0034845,S.Michel,Sony Michel,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eydtwcqcaegkuwivq0ln",NE,2020,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,76.0,0,0.0,0.0,2.0,0.4760453710332513,0,3,3,60.0,1,0.0,0.0,-4.0,64.0,3.0,6.157135501154698,0,-15.0,0.1,-0.020512820512820513,0.13564102564102568,0.0,19.6,22.6,REG,RB,NE,3.619736842105263,37.5,2.7752142857142856,16,76,69.52714218254118,6.4728578174588165,4.75,0.40455361359117603,0.5,0,00-0034845,Sony,Michel,26,S.Michel
2510,00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l0lcxroven1nim6cc2al",MIN,2020,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,112.0,0,0.0,0.0,7.0,-2.0642599288839847,0,3,3,24.0,0,0.0,0.0,-3.0,27.0,1.0,0.9589083993341774,0,-8.0,0.07894736842105263,-0.011278195488721804,0.11052631578947368,0.0,13.600000000000001,16.6,REG,RB,MIN,3.291160714285715,5.0,2.709052631578947,20,112,79.41852533673371,29.58147466326629,5.6,1.5569197191192785,0.631578947368421,0,00-0034972,Alexander,Mattison,25,A.Mattison
2511,00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l0lcxroven1nim6cc2al",MIN,2020,6,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,26.0,0,0.0,0.0,1.0,-3.7500282302789856,0,1,2,4.0,0,0.0,0.0,26.0,3.0,0.0,-0.8326383158564568,0,0.15384615384615385,0.05714285714285714,0.0783132530120482,0.14053356282271945,0.0,3.0,4.0,REG,RB,MIN,5.929615384615385,50.0,3.2049999999999996,10,26,28.82973939630278,-2.829739396302781,2.6,-0.28297393963027806,0.2,0,00-0034972,Alexander,Mattison,25,A.Mattison
2512,00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l0lcxroven1nim6cc2al",MIN,2020,9,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,12,69.0,0,0.0,0.0,2.0,-0.11419778951676562,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,6.9,6.9,REG,RB,MIN,2.9657971014492754,66.66666666666666,2.6664999999999996,12,69,50.06193429314877,18.938065706851233,5.75,1.5781721422376027,0.5833333333333334,0,00-0034972,Alexander,Mattison,25,A.Mattison
2513,00-0034972,A.Mattison,Alexander Mattison,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l0lcxroven1nim6cc2al",MIN,2020,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,21,95.0,1,0.0,0.0,6.0,3.5568707493366674,0,3,3,50.0,1,0.0,0.0,1.0,49.0,2.0,6.2731649953639135,0,50.0,0.07894736842105263,0.0038461538461538464,0.12111336032388663,0.0,26.5,29.5,REG,RB,MIN,3.5481052631578947,33.33333333333333,2.62735,21,95,81.592358418372,13.407641581627999,4.523809523809524,0.6384591229346667,0.47619047619047616,1,00-0034972,Alexander,Mattison,25,A.Mattison
2514,00-0035148,D.Thompson,Darwin Thompson,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbd33dty35ir1tse6sbp",KC,2020,17,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,45.0,1,0.0,0.0,3.0,-4.119903438811889,0,7,7,65.0,1,1.0,0.0,-23.0,88.0,3.0,5.894197606365196,0,-2.8260869565217392,0.22580645161290322,-0.1678832116788321,0.22119142924417234,0.0,23.0,30.0,REG,RB,KC,4.3213333333333335,14.285714285714285,2.795785714285714,14,45,64.39664715337429,-19.39664715337429,3.2142857142857144,-1.3854747966695922,0.2857142857142857,1,00-0035148,Darwin,Thompson,34,D.Thompson
2515,00-0035217,B.Snell,Benny Snell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fo3ppnx6djkougdmpthf",PIT,2020,1,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,19,113.0,0,1.0,0.0,3.0,0.3770787190296687,0,0,1,0.0,0,0.0,0.0,-2.0,0.0,0.0,-1.0766347592875816,0,-0.0,0.03225806451612903,-0.009615384615384616,0.04165632754342431,0.0,11.3,11.3,REG,RB,PIT,3.212477876106194,15.789473684210526,2.8953333333333333,19,113,98.6146099828729,14.385390017127094,5.947368421052632,0.7571257903751102,0.3157894736842105,0,00-0035217,Benny,Snell,24,B.Snell
2516,00-0035217,B.Snell,Benny Snell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fo3ppnx6djkougdmpthf",PIT,2020,12,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,60.0,0,0.0,0.0,4.0,-1.8485702369071078,0,3,4,33.0,0,0.0,0.0,-5.0,39.0,2.0,-2.212456540786661,0,-6.6,0.0784313725490196,-0.02074688796680498,0.10312423724676592,0.0,9.3,12.3,REG,RB,PIT,4.269499999999999,31.25,3.0403333333333333,16,60,38.6703573574957,21.329642642504297,3.75,1.3331026651565185,0.5625,0,00-0035217,Benny,Snell,24,B.Snell
2517,00-0035217,B.Snell,Benny Snell,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fo3ppnx6djkougdmpthf",PIT,2020,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,84.0,1,0.0,0.0,5.0,-0.7448179328057449,0,3,4,23.0,0,0.0,0.0,-4.0,28.0,1.0,0.33034744625911117,0,-5.75,0.10526315789473684,-0.013029315960912053,0.14877421566946683,0.0,16.700000000000003,19.700000000000003,REG,RB,PIT,3.680833333333333,5.555555555555555,2.6461333333333332,18,84,82.06620439183689,1.9337956081631091,4.666666666666667,0.10743308934239496,0.3333333333333333,1,00-0035217,Benny,Snell,24,B.Snell
2518,00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2020,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,20,95.0,1,1.0,1.0,8.0,1.1737954692798667,0,3,7,36.0,0,0.0,0.0,25.0,29.0,2.0,-2.39565467349231,0,1.44,0.17073170731707318,0.09765625,0.32445693597560976,0.0,17.1,20.1,REG,RB,PHI,3.75778947368421,5.0,2.74985,20,95,109.52711509471192,-14.527115094711917,4.75,-0.7263557547355959,0.25,1,00-0035243,Miles,Sanders,26,M.Sanders
2519,00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2020,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,95.0,0,0.0,0.0,5.0,1.0340998113970272,0,4,8,12.0,0,0.0,0.0,47.0,18.0,0.0,-5.020421405963134,0,0.2553191489361702,0.18181818181818182,0.14551083591331268,0.37458485786659157,0.0,10.700000000000001,14.700000000000001,REG,RB,PHI,3.1217894736842107,0.0,2.7529411764705887,18,95,100.55898941860312,-5.558989418603119,5.277777777777778,-0.30883274547795103,0.3333333333333333,0,00-0035243,Miles,Sanders,26,M.Sanders
2520,00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2020,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,46.0,0,0.0,0.0,2.0,-1.4015789033146575,0,2,4,30.0,0,0.0,0.0,-2.0,34.0,1.0,-1.4623234027530998,0,-15.0,0.15384615384615385,-0.013157894736842105,0.2215587044534413,0.0,7.6000000000000005,9.600000000000001,REG,RB,PHI,4.25304347826087,0.0,3.1531818181818183,13,46,63.861231206589906,-17.861231206589906,3.5384615384615383,-1.3739408620453775,0.3076923076923077,0,00-0035243,Miles,Sanders,26,M.Sanders
2521,00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2020,5,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,80.0,2,0.0,0.0,3.0,2.693812637560768,0,2,4,19.0,0,0.0,0.0,10.0,19.0,1.0,0.5243824238423258,0,1.9,0.1111111111111111,0.02109704641350211,0.18143459915611812,0.0,21.9,23.9,REG,RB,PHI,2.7581249999999997,0.0,2.9393749999999996,11,80,47.2698251891276,32.7301748108724,7.2727272727272725,2.9754704373520364,0.09090909090909091,2,00-0035243,Miles,Sanders,26,M.Sanders
2522,00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2020,10,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,85.0,0,0.0,0.0,5.0,2.6948818305972964,1,2,5,10.0,0,0.0,0.0,7.0,9.0,0.0,-1.5728935163933784,0,1.4285714285714286,0.1388888888888889,0.021341463414634148,0.22327235772357723,0.0,11.5,13.5,REG,RB,PHI,3.877058823529412,0.0,3.1586923076923075,15,85,94.03846319468191,-9.03846319468191,5.666666666666667,-0.602564212978794,0.4666666666666667,0,00-0035243,Miles,Sanders,26,M.Sanders
2523,00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2020,11,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,66.0,0,1.0,1.0,4.0,-6.648998914228287,0,3,5,15.0,0,0.0,0.0,0.0,10.0,1.0,-9.478812043671496,0,0.0,0.14705882352941177,0.0,0.22058823529411764,0.0,6.1,9.1,REG,RB,PHI,4.586515151515151,25.0,3.003714285714286,16,66,69.1316281607133,-3.131628160713305,4.125,-0.19572676004458156,0.375,0,00-0035243,Miles,Sanders,26,M.Sanders
2524,00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2020,13,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,31.0,0,0.0,0.0,1.0,-2.159370264271274,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-0.17006512242369354,0,0.0,0.04,0.0037174721189591076,0.06260223048327138,0.0,3.1,3.1,REG,RB,PHI,5.842903225806452,0.0,2.923625,10,31,49.70784303176437,-18.70784303176437,3.1,-1.8707843031764368,0.2,0,00-0035243,Miles,Sanders,26,M.Sanders
2525,00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2020,14,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,115.0,2,0.0,0.0,3.0,2.3613940599025227,0,4,5,21.0,0,0.0,0.0,-6.0,27.0,1.0,-0.00384133611805737,0,-3.5,0.19230769230769232,-0.03870967741935484,0.2613647642679901,0.0,25.6,29.6,REG,RB,PHI,2.5042608695652175,14.285714285714285,2.713416666666667,14,115,74.6921931700065,40.307806829993496,8.214285714285714,2.87912905928525,0.42857142857142855,2,00-0035243,Miles,Sanders,26,M.Sanders
2526,00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2020,15,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,17,64.0,0,0.0,0.0,1.0,-4.145245678577339,0,1,2,26.0,0,0.0,0.0,-7.0,34.0,1.0,1.4377512093633413,0,-3.7142857142857144,0.05,-0.018469656992084433,0.06207124010554091,0.0,9.0,10.0,REG,RB,PHI,4.28671875,17.647058823529413,2.5791250000000003,17,64,74.69203417182396,-10.692034171823963,3.764705882352941,-0.6289431865778802,0.29411764705882354,0,00-0035243,Miles,Sanders,26,M.Sanders
2527,00-0035243,M.Sanders,Miles Sanders,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vjypf6fscqpp1ecslzkh",PHI,2020,16,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,15,57.0,1,1.0,0.0,4.0,1.5345867778523825,0,4,6,27.0,0,0.0,0.0,2.0,25.0,0.0,0.7082601652946323,0,13.5,0.17647058823529413,0.006153846153846154,0.26901357466063347,0.0,14.4,18.4,REG,RB,PHI,4.631052631578948,0.0,2.7289230769230772,15,57,65.60175649215498,-15.601756492154976,3.8,-1.1144111780110697,0.5,1,00-0035243,Miles,Sanders,26,M.Sanders
2528,00-0035250,D.Singletary,Devin Singletary,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d9ifpvw57zivczxlpxdh",BUF,2020,2,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,10,56.0,0,0.0,0.0,4.0,-0.01931824069470167,0,2,3,20.0,0,0.0,0.0,-6.0,21.0,1.0,0.7520507762674242,0,-3.3333333333333335,0.08571428571428572,-0.016574585635359115,0.11696921862667718,0.0,7.6000000000000005,9.600000000000001,REG,RB,BUF,2.698392857142857,0.0,2.6169000000000002,10,56,45.18659246683686,10.813407533163137,5.6,1.0813407533163137,0.3,0,00-0035250,Devin,Singletary,26,D.Singletary
2529,00-0035250,D.Singletary,Devin Singletary,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d9ifpvw57zivczxlpxdh",BUF,2020,3,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,13,71.0,0,0.0,0.0,5.0,0.8873221555259079,0,4,5,50.0,0,0.0,0.0,23.0,50.0,1.0,1.8993037276668474,0,2.1739130434782608,0.15625,0.07371794871794872,0.2859775641025641,0.0,12.100000000000001,16.1,REG,RB,BUF,3.3045070422535208,0.0,2.739,13,71,46.53367220635231,22.466327793647693,5.461538461538462,1.8721939828039744,0.5,0,00-0035250,Devin,Singletary,26,D.Singletary
2530,00-0035250,D.Singletary,Devin Singletary,RB,RB,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d9ifpvw57zivczxlpxdh",BUF,2020,4,REG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,18,56.0,1,0.0,0.0,3.0,-4.389317712862976,0,5,6,21.0,0,0.0,0.0,0.0,18.0,0.0,-0.9858812341699377,0,0.0,0.1875,0.0,0.28125,0.0,13.7,18.7,REG,RB,BUF,5.925714285714286,5.555555555555555,3.133333333333333,18,56,40.80130235226458,2.198697647735422,3.111111111111111,0.13741860298346387,0.375,1,00-0035250,Devin,Singletary,26,D.Singletary
