,season,season_type,week,player_display_name,player_position,team_abbr,efficiency,percent_attempts_gte_eight_defenders,avg_time_to_los,rush_attempts,rush_yards,expected_rush_yards,rush_yards_over_expected,avg_rush_yards,rush_yards_over_expected_per_att,rush_pct_over_expected,rush_touchdowns,player_gsis_id,player_first_name,player_last_name,player_jersey_number,player_short_name
2316,2019,REG,17,Devonta Freeman,RB,ATL,5.281724137931035,27.77777777777778,3.0765000000000002,18,58,77.30294596967988,-19.302945969679882,3.2222222222222223,-1.0723858872044378,0.2777777777777778,0,00-0031285,Devonta,Freeman,24,D.Freeman
2317,2019,REG,17,Justice Hill,RB,BAL,4.31923076923077,0.0,3.1803,10,39,45.24471448951474,-6.244714489514742,3.9,-0.6244714489514742,0.3,1,00-0034975,Justice,Hill,43,J.Hill
2318,2019,REG,17,Adrian Peterson,RB,WAS,2.836794871794872,30.76923076923077,2.72925,13,78,55.95552934297402,22.044470657025983,6.0,1.6957285120789218,0.38461538461538464,0,00-0025394,Adrian,Peterson,26,A.Peterson
2319,2019,REG,17,Tony Pollard,RB,DAL,3.4315000000000007,0.0,2.7857692307692306,14,60,57.265284254598704,2.734715745401296,4.285714285714286,0.19533683895723541,0.5714285714285714,0,00-0035261,Tony,Pollard,20,T.Pollard
2320,2019,REG,17,Travis Homer,RB,SEA,3.2962903225806452,10.0,2.9593999999999996,10,62,68.24446576361022,-6.244465763610222,6.2,-0.6244465763610222,0.4,0,00-0035594,Travis,Homer,25,T.Homer
2321,2019,REG,17,Joe Mixon,HB,CIN,3.0740740740740744,3.8461538461538463,2.907173913043479,26,162,89.07583760901274,72.92416239098726,6.230769230769231,2.8047754765764332,0.5,2,00-0033897,Joe,Mixon,28,J.Mixon
2322,2019,REG,17,Saquon Barkley,RB,NYG,3.4379347826086954,11.76470588235294,3.2395,17,92,58.737690516087525,33.262309483912475,5.411764705882353,1.9566064402301455,0.29411764705882354,1,00-0034844,Saquon,Barkley,26,S.Barkley
2323,2019,REG,17,David Montgomery,RB,CHI,3.22566371681416,43.47826086956522,2.4143043478260875,23,113,103.83956869708624,9.160431302913764,4.913043478260869,0.39827962186581584,0.5652173913043478,1,00-0035685,David,Montgomery,32,D.Montgomery
2324,2019,REG,17,Melvin Gordon,RB,LAC,4.757826086956522,21.428571428571427,2.887307692307692,14,46,38.59575775541649,7.404242244583507,3.2857142857142856,0.5288744460416791,0.42857142857142855,1,00-0032144,Melvin,Gordon,25,M.Gordon
2325,2019,REG,17,Ryquell Armstead,RB,JAX,4.3612121212121195,20.0,2.6369,10,33,43.84916255034106,-10.849162550341063,3.3,-1.0849162550341063,0.4,0,00-0035268,Ryquell,Armstead,23,R.Armstead
2326,2019,REG,17,Todd Gurley,RB,LAR,4.498823529411764,0.0,2.701333333333333,20,68,81.47909313044622,-13.479093130446216,3.4,-0.6739546565223108,0.4,0,00-0032241,Todd Gurley II,Gurley,30,T.Gurley
2327,2019,REG,17,Sony Michel,RB,NE,3.6048648648648647,5.555555555555555,2.5526249999999995,18,74,69.98114995371049,4.018850046289515,4.111111111111111,0.22326944701608417,0.4444444444444444,1,00-0034845,Sony,Michel,26,S.Michel
2328,2019,REG,17,Latavius Murray,RB,NO,4.165901639344262,41.17647058823529,2.5135333333333336,17,61,81.68834855800797,-20.688348558007974,3.588235294117647,-1.216961679882822,0.29411764705882354,0,00-0030513,Latavius,Murray,28,L.Murray
2329,2019,REG,17,Marlon Mack,RB,IND,4.05077922077922,26.666666666666668,3.4262499999999996,15,77,62.42890562112519,14.571094378874811,5.133333333333334,0.9714062919249874,0.4666666666666667,2,00-0033951,Marlon,Mack,25,M.Mack
2330,2019,REG,17,Derrick Henry,RB,TEN,3.0730805687203797,40.625,2.7905937499999998,32,211,123.12236720025642,87.87763279974358,6.59375,2.746176024991987,0.59375,3,00-0032764,Derrick,Henry,22,D.Henry
2331,2019,REG,17,Phillip Lindsay,RB,DEN,5.6043396226415085,38.88888888888889,3.159,18,53,63.23759582061664,-11.23759582061664,2.9444444444444446,-0.6610350482715671,0.29411764705882354,0,00-0034109,Phillip,Lindsay,30,P.Lindsay
2332,2019,REG,17,Marshawn Lynch,RB,SEA,4.892941176470589,33.33333333333333,2.712818181818182,12,34,36.35742605567534,-2.35742605567534,2.8333333333333335,-0.19645217130627834,0.4166666666666667,1,00-0025399,Marshawn,Lynch,24,M.Lynch
2333,2019,REG,17,Le'Veon Bell,RB,NYJ,6.215121951219512,0.0,3.3447499999999994,16,41,58.68467761030284,-17.684677610302842,2.5625,-1.1052923506439276,0.3125,0,00-0030496,Le'Veon,Bell,26,L.Bell
2334,2019,REG,17,Ezekiel Elliott,RB,DAL,2.859426229508197,0.0,2.7473333333333336,18,122,92.83562752866185,23.164372471338154,6.777777777777778,1.4477732794586347,0.25,1,00-0033045,Ezekiel,Elliott,21,E.Elliott
2335,2019,REG,17,Nick Chubb,RB,CLE,5.132439024390244,23.076923076923077,3.230909090909091,13,41,56.06744834856112,-15.067448348561122,3.1538461538461537,-1.1590344883508554,0.3076923076923077,0,00-0034791,Nicholas,Chubb,24,N.Chubb
2336,2019,POST,18,Derrick Henry,RB,TEN,3.413846153846153,26.47058823529412,2.6810303030303038,34,182,133.9594738568241,48.040526143175896,5.352941176470588,1.4129566512698792,0.6176470588235294,1,00-0032764,Derrick,Henry,22,D.Henry
2337,2019,POST,18,Devin Singletary,RB,BUF,3.88844827586207,7.6923076923076925,2.9955,13,58,58.931475485068155,-0.9314754850681553,4.461538461538462,-0.07165196038985809,0.46153846153846156,0,00-0035250,Devin,Singletary,26,D.Singletary
2338,2019,POST,18,Travis Homer,RB,SEA,14.148333333333333,18.181818181818183,2.9415714285714287,11,12,27.015169487925494,-15.015169487925494,1.0909090909090908,-1.3650154079932266,0.2727272727272727,0,00-0035594,Travis,Homer,25,T.Homer
2339,2019,POST,18,Sony Michel,RB,NE,4.190983606557379,50.0,2.9366,14,61,55.49493483777675,5.5050651622232465,4.357142857142857,0.3932189401588033,0.35714285714285715,0,00-0034845,Sony,Michel,26,S.Michel
2340,2019,POST,18,Carlos Hyde,RB,HOU,4.4541666666666675,18.75,2.79325,16,48,49.66144529004516,-1.6614452900451582,3.0,-0.10384033062782239,0.5,0,00-0031045,Carlos,Hyde,23,C.Hyde
2341,2019,POST,18,Miles Sanders,RB,PHI,4.293333333333334,57.14285714285714,3.224928571428572,14,69,78.71413403022903,-9.714134030229033,4.928571428571429,-0.6938667164449309,0.2857142857142857,0,00-0035243,Miles,Sanders,26,M.Sanders
2342,2019,POST,18,Dalvin Cook,RB,MIN,5.105319148936171,25.0,2.7698695652173906,28,94,114.20496603275012,-20.20496603275012,3.357142857142857,-0.7216059297410757,0.32142857142857145,2,00-0033893,Dalvin,Cook,33,D.Cook
2343,2019,POST,19,Carlos Hyde,RB,HOU,3.7972727272727282,0.0,2.7195384615384617,13,44,59.38837614548158,-15.38837614548158,3.3846153846153846,-1.1837212419601215,0.38461538461538464,0,00-0031045,Carlos,Hyde,23,C.Hyde
2344,2019,POST,19,Derrick Henry,RB,TEN,3.004820512820513,63.33333333333333,2.624,30,195,97.9119967055558,97.0880032944442,6.5,3.2362667764814734,0.5666666666666667,0,00-0032764,Derrick,Henry,22,D.Henry
2345,2019,POST,19,Damien Williams,RB,KC,5.326170212765958,16.666666666666664,3.2849000000000004,12,47,44.185490200555456,2.8145097994445436,3.9166666666666665,0.2345424832870453,0.3333333333333333,2,00-0030874,Damien,Williams,26,Dam.Williams
2346,2019,POST,19,Aaron Jones,RB,GB,5.576774193548387,47.61904761904761,3.0838421052631575,21,62,38.34283220851376,23.657167791486238,2.9523809523809526,1.1265317995945827,0.47619047619047616,2,00-0033293,Aaron,Jones,33,A.Jones
2347,2019,POST,19,Tevin Coleman,RB,SF,3.524190476190476,68.18181818181817,2.6221363636363635,22,105,94.55504158309259,10.444958416907411,4.7727272727272725,0.47477083713215507,0.4090909090909091,2,00-0032058,Tevin,Coleman,26,T.Coleman
2348,2019,POST,19,Raheem Mostert,RB,SF,3.6567241379310342,16.666666666666664,2.654416666666666,12,58,61.08987628429891,-3.08987628429891,4.833333333333333,-0.2574896903582425,0.5,0,00-0031687,Dominique,Mostert,31,R.Mostert
2349,2019,POST,19,Marshawn Lynch,RB,SEA,4.799615384615385,16.666666666666664,2.795166666666667,12,26,38.024799266991536,-12.024799266991536,2.1666666666666665,-1.002066605582628,0.4166666666666667,2,00-0025399,Marshawn,Lynch,24,M.Lynch
2350,2019,POST,20,Aaron Jones,RB,GB,3.6149999999999998,33.33333333333333,2.696,12,56,59.03194042151339,-3.03194042151339,4.666666666666667,-0.2526617017927825,0.4166666666666667,1,00-0033293,Aaron,Jones,33,A.Jones
2351,2019,POST,20,Derrick Henry,RB,TEN,4.476231884057971,36.84210526315789,2.730947368421053,19,69,79.66416546013082,-10.664165460130818,3.6315789473684212,-0.5612718663226746,0.2631578947368421,1,00-0032764,Derrick,Henry,22,D.Henry
2352,2019,POST,20,Raheem Mostert,RB,SF,2.922909090909091,13.793103448275861,3.105666666666667,29,220,148.1115418554277,71.8884581445723,7.586206896551724,2.478912349812838,0.5172413793103449,4,00-0031687,Dominique,Mostert,31,R.Mostert
2353,2019,POST,20,Damien Williams,RB,KC,6.8248888888888875,5.88235294117647,3.2651333333333334,17,45,82.09953992705624,-37.09953992705624,2.6470588235294117,-2.182325878062132,0.11764705882352941,1,00-0030874,Damien,Williams,26,Dam.Williams
2354,2019,POST,22,Raheem Mostert,RB,SF,3.9327586206896554,25.0,2.9030833333333335,12,58,52.4186750879095,5.581324912090501,4.833333333333333,0.4651104093408751,0.4166666666666667,1,00-0031687,Dominique,Mostert,31,R.Mostert
2355,2019,POST,22,Damien Williams,RB,KC,3.0478846153846155,5.88235294117647,2.792470588235294,17,104,82.02906024870398,21.970939751296015,6.117647058823529,1.2924082206644716,0.23529411764705882,1,00-0030874,Damien,Williams,26,Dam.Williams
2356,2020,REG,0,Mike Davis,RB,CAR,4.153037383177569,32.72727272727273,2.787275167785235,165,642,615.032319439101,10.967680560898998,3.890909090909091,0.06812223950868943,0.3416149068322981,6,00-0032063,Michael,Davis,28,M.Davis
2357,2020,REG,0,J.K. Dobbins,RB,BAL,3.2732919254658404,23.134328358208954,2.872177419354837,134,805,608.0527002421431,195.94729975785685,6.007462686567164,1.4732879681041868,0.42105263157894735,9,00-0036158,Jkaylin,Dobbins,27,J.Dobbins
2358,2020,REG,0,Peyton Barber,RB,WAS,4.389922480620155,42.5531914893617,2.662659090909091,94,258,332.58370714282404,-74.58370714282404,2.74468085106383,-0.7934436930087664,0.35106382978723405,4,00-0032741,Kenneth,Barber,34,P.Barber
2359,2020,REG,0,Kalen Ballage,RB,LAC,4.503069306930693,19.78021978021978,2.706609756097561,91,303,348.16266759862424,-51.16266759862424,3.32967032967033,-0.5748614336924072,0.4044943820224719,3,00-0034799,Kalen,Ballage,31,K.Ballage
2360,2020,REG,0,Derrick Henry,RB,TEN,3.5697681302417372,27.77777777777778,2.7594225352112667,378,2027,1640.8917251967791,360.10827480322087,5.362433862433862,0.9706422501434525,0.42318059299191374,17,00-0032764,Derrick,Henry,22,D.Henry
2361,2020,REG,0,Kareem Hunt,RB,CLE,4.010178359096315,31.313131313131315,2.8650165745856353,198,841,804.8408164010204,36.15918359897955,4.247474747474747,0.18262213938878563,0.41414141414141414,6,00-0033923,Kareem,Hunt,27,K.Hunt
2362,2020,REG,0,Nyheim Hines,RB,IND,3.789684210526316,12.359550561797752,2.742116883116883,89,380,386.1879491204073,-7.187949120407325,4.269662921348314,-0.08168124000462869,0.38636363636363635,3,00-0034367,Nyheim,Hines,21,N.Hines
2363,2020,REG,0,Melvin Gordon,RB,DEN,3.9364604462474646,19.53488372093023,2.930715789473685,215,986,973.3832299415466,-1.383229941546574,4.586046511627907,-0.006586809245459876,0.3619047619047619,9,00-0032144,Melvin,Gordon,25,M.Gordon
2364,2020,REG,0,Clyde Edwards-Helaire,RB,KC,3.814234122042341,9.392265193370166,2.7965521472392645,181,803,888.4232867156421,-95.42328671564212,4.43646408839779,-0.5360858804249558,0.34269662921348315,4,00-0036360,Clyde,Edwards-Helaire,25,C.Edwards-Helaire
2365,2020,REG,0,Alvin Kamara,RB,NO,3.659141630901288,11.76470588235294,2.7542543352601134,187,932,841.0791077032206,76.92089229677936,4.983957219251337,0.41578860700961817,0.3945945945945946,16,00-0033906,Alvin,Kamara,41,A.Kamara
2366,2020,REG,0,Ezekiel Elliott,RB,DAL,3.711777323799797,22.950819672131146,2.617860262008734,244,979,961.8055188393145,6.194481160685541,4.012295081967213,0.025597029589609674,0.4256198347107438,6,00-0033045,Ezekiel,Elliott,21,E.Elliott
2367,2020,REG,0,David Johnson,RB,HOU,3.340810419681621,14.965986394557824,2.568260869565217,147,691,630.7803601838181,60.21963981618194,4.700680272108843,0.4096574137155234,0.36054421768707484,6,00-0032187,David,Johnson,31,D.Johnson
2368,2020,REG,0,Giovani Bernard,RB,CIN,4.452908653846154,12.096774193548388,2.634982456140351,124,416,513.7944670679851,-99.79446706798512,3.3548387096774195,-0.8113371306340253,0.3333333333333333,3,00-0030456,Giovani,Bernard,25,G.Bernard
2369,2020,REG,0,Damien Harris,RB,NE,3.5910998552822,39.416058394160586,2.696899999999999,137,691,651.3089400091197,39.69105999088026,5.043795620437956,0.28971576635679025,0.40875912408759124,2,00-0035657,Damien,Harris,37,D.Harris
2370,2020,REG,0,Jamaal Williams,RB,GB,3.654059405940592,19.327731092436977,2.539587719298247,119,505,478.2511297349278,20.748870265072185,4.243697478991597,0.17583788360230665,0.3644067796610169,2,00-0033948,Jamaal,Williams,30,J.Williams
2371,2020,REG,0,Darrell Henderson,RB,LAR,3.916201923076923,30.434782608695656,2.7969426229508203,138,624,623.2445195852636,-1.2445195852635607,4.521739130434782,-0.009084084563967596,0.36496350364963503,5,00-0035664,Darrell,Henderson,27,D.Henderson
2372,2020,REG,0,Chase Edmonds,RB,ARI,3.596071428571428,8.24742268041237,2.691046511627907,97,448,439.11178131196846,-2.111781311968457,4.618556701030927,-0.02222927696808902,0.35789473684210527,1,00-0034681,Chase,Edmonds,29,C.Edmonds
2373,2020,REG,0,Jonathan Taylor,RB,IND,3.5066467065868268,29.74137931034483,2.8086273584905643,232,1169,988.5998954300123,157.40010456998766,5.038793103448276,0.6873367011789854,0.4279475982532751,11,00-0036223,Jonathan,Taylor,28,J.Taylor
2374,2020,REG,0,Aaron Jones,RB,GB,3.4353260869565214,19.402985074626866,2.711609625668449,201,1104,966.2154594040171,127.78454059598289,5.492537313432836,0.6389227029799145,0.395,9,00-0033293,Aaron,Jones,33,A.Jones
2375,2020,REG,0,Zack Moss,RB,BUF,3.7737214137214137,14.285714285714285,2.7966176470588247,112,481,442.7450749506514,-1.7450749506513716,4.294642857142857,-0.01600986193258139,0.3944954128440367,4,00-0036251,Zaccheus,Moss,20,Z.Moss
2376,2020,REG,0,Gus Edwards,RB,BAL,3.2012171507607197,34.02777777777778,2.6465263157894747,144,723,586.5314279424099,123.46857205759011,5.020833333333333,0.8634165878153155,0.46153846153846156,6,00-0034184,Gus,Edwards,35,G.Edwards
2377,2020,REG,0,Benny Snell,RB,PIT,4.513478260869565,29.72972972972973,2.736414141414141,111,368,411.41466419294875,-43.41466419294875,3.315315315315315,-0.3911231008373761,0.3333333333333333,4,00-0035217,Benny,Snell,24,B.Snell
2378,2020,REG,0,Nick Chubb,RB,CLE,3.422652296157452,31.57894736842105,3.0428128654970763,190,1067,750.9064694847065,297.09353051529354,5.61578947368421,1.588735457301035,0.40641711229946526,12,00-0034791,Nicholas,Chubb,24,N.Chubb
2379,2020,REG,0,Alexander Mattison,RB,MIN,3.695599078341014,31.25,2.7358295454545445,96,434,378.7097063627533,52.29029363724669,4.520833333333333,0.5504241435499652,0.47368421052631576,2,00-0034972,Alexander,Mattison,25,A.Mattison
2380,2020,REG,0,Malcolm Brown,RB,LAR,3.872577565632458,17.82178217821782,2.774977777777779,101,419,458.48227100685557,-53.48227100685557,4.148514851485149,-0.5402249596652078,0.37373737373737376,5,00-0031806,Malcolm,Brown,34,M.Brown
2381,2020,REG,0,Chris Carson,RB,SEA,3.781938325991192,11.347517730496454,2.861895522388061,141,681,652.5120321396237,24.48796786037633,4.829787234042553,0.17617243065018942,0.43884892086330934,5,00-0033594,Christopher,Carson,32,C.Carson
2382,2020,REG,0,David Montgomery,RB,CHI,3.7051214953271043,17.00404858299595,2.738228699551569,247,1070,1000.5893181568188,49.41068184318124,4.331983805668016,0.20417637125281504,0.36363636363636365,8,00-0035685,David,Montgomery,32,D.Montgomery
2383,2020,REG,0,Jeffery Wilson,RB,SF,3.637033333333333,32.53968253968254,2.682850877192982,126,600,586.6998160315472,8.300183968452757,4.761904761904762,0.06693696748752223,0.4032258064516129,7,00-0034115,Jeffery,Wilson,30,J.Wilson
2384,2020,REG,0,James Robinson,RB,JAX,3.646794392523366,20.416666666666668,2.6803258928571436,240,1070,977.9187100952238,63.08128990477621,4.458333333333333,0.26729360129142465,0.3813559322033898,7,00-0035831,James,Robinson,30,J.Robinson
2385,2020,REG,0,Adrian Peterson,RB,DET,4.042135761589404,29.48717948717949,2.6730689655172415,156,604,671.7760012998846,-77.77600129988457,3.871794871794872,-0.5017806535476423,0.27741935483870966,7,00-0025394,Adrian,Peterson,28,A.Peterson
2386,2020,REG,0,Wayne Gallman,RB,NYG,3.1206158357771256,40.136054421768705,2.4556423357664228,147,682,608.5147762798587,77.48522372014133,4.639455782312925,0.5307207104119269,0.4589041095890411,6,00-0033950,Wayne,Gallman,22,W.Gallman Jr.
2387,2020,REG,0,Brian Hill,RB,ATL,3.8301935483870957,14.000000000000002,2.8309782608695655,100,465,468.6467746254883,-4.6467746254883195,4.65,-0.046937117429174946,0.31313131313131315,1,00-0033567,Brian,Hill,23,B.Hill
2388,2020,REG,0,Antonio Gibson,RB,WAS,3.7761635220125784,10.0,2.745412903225805,170,795,765.2203333292623,31.779666670737697,4.676470588235294,0.18804536491560767,0.39644970414201186,11,00-0036328,Antonio,Gibson,24,A.Gibson
2389,2020,REG,0,Myles Gaskin,RB,MIA,3.500719178082189,23.239436619718308,2.7291060606060604,142,584,565.1136359396257,9.886364060374262,4.112676056338028,0.07011605716577492,0.3971631205673759,3,00-0035311,Myles,Gaskin,37,M.Gaskin
2390,2020,REG,0,Ronald Jones,RB,TB,3.16799591002045,21.875,2.475166666666666,192,978,793.2065799128059,184.79342008719414,5.09375,0.9624657296208028,0.453125,7,00-0034816,Ronald,Jones,27,R.Jones
2391,2020,REG,0,Tony Pollard,RB,DAL,3.738827586206898,21.782178217821784,2.7684137931034485,101,435,422.7448722621767,12.255127737823273,4.306930693069307,0.12133789839428982,0.31683168316831684,4,00-0035261,Tony,Pollard,20,T.Pollard
2392,2020,REG,0,Frank Gore,RB,NYJ,4.132343032159263,12.834224598930483,2.608211764705882,187,653,735.9095586778169,-90.9095586778169,3.4919786096256686,-0.4914030198800914,0.3837837837837838,2,00-0023500,Frank,Gore,21,F.Gore
2393,2020,REG,0,Austin Ekeler,RB,LAC,4.0211132075471685,9.482758620689655,2.8635566037735836,116,530,517.7368868018317,11.263113198168298,4.568965517241379,0.09794011476668085,0.3652173913043478,1,00-0033699,Austin,Ekeler,30,A.Ekeler
2394,2020,REG,0,D'Andre Swift,RB,DET,3.812917466410748,22.807017543859647,2.7447142857142857,114,521,509.9495520972171,11.050447902782878,4.5701754385964914,0.09693375353318313,0.3333333333333333,8,00-0036275,D'Andre,Swift,32,D.Swift
2395,2020,REG,0,Devin Singletary,RB,BUF,3.9193740902474508,4.487179487179487,2.9262173913043483,156,687,632.8453979487493,37.15460205125066,4.403846153846154,0.244438171389807,0.3815789473684211,2,00-0035250,Devin,Singletary,26,D.Singletary
2396,2020,REG,0,Dalvin Cook,RB,MIN,3.738882466281309,30.76923076923077,2.8542533333333338,312,1557,1377.2140104490495,170.7859895509505,4.990384615384615,0.5509225469385499,0.41935483870967744,16,00-0033893,Dalvin,Cook,33,D.Cook
2397,2020,REG,0,Cam Akers,RB,LAR,4.005248000000002,37.93103448275862,2.729610687022902,145,625,651.2904111796669,-39.290411179666876,4.310344827586207,-0.2766930364765273,0.28169014084507044,2,00-0036414,Cam,Akers,23,C.Akers
2398,2020,REG,0,Phillip Lindsay,RB,DEN,4.114561752988048,16.94915254237288,2.985442307692307,118,502,455.6463798562427,9.353620143757325,4.254237288135593,0.0820492995066432,0.34210526315789475,1,00-0034109,Phillip,Lindsay,30,P.Lindsay
2399,2020,REG,0,Raheem Mostert,RB,SF,3.8887140115163144,18.269230769230766,2.8997473684210533,104,521,464.5652618784948,52.43473812150518,5.009615384615385,0.5090751273932541,0.3592233009708738,2,00-0031687,Dominique,Mostert,31,R.Mostert
2400,2020,REG,0,Devontae Booker,RB,LV,3.3866666666666667,17.20430107526882,2.506640449438202,93,423,376.94818831293225,46.051811687067755,4.548387096774194,0.49518077082868556,0.34408602150537637,3,00-0032972,Devontae,Booker,23,D.Booker
2401,2020,REG,0,J.D. McKissic,RB,WAS,3.9097534246575343,1.1764705882352942,2.6339605263157893,85,365,416.6092789614684,-51.60927896146842,4.294117647058823,-0.6071679877819814,0.32941176470588235,1,00-0032602,J.D.,McKissic,41,J.McKissic
2402,2020,REG,0,Miles Sanders,RB,PHI,3.520092272202999,8.536585365853659,2.878877551020408,164,867,851.7409391506959,8.259060849304092,5.286585365853658,0.050669084965055775,0.34355828220858897,6,00-0035243,Miles,Sanders,26,M.Sanders
2403,2020,REG,0,Kenyan Drake,RB,ARI,3.9656544502617805,15.062761506276152,2.746462962962963,239,955,1006.0086082664615,-64.00860826646147,3.99581589958159,-0.2712229163833113,0.3135593220338983,10,00-0033118,Kenyan,Drake,41,K.Drake
2404,2020,REG,0,Leonard Fournette,RB,TB,4.191062670299729,10.309278350515463,2.687522727272727,97,367,391.82718956611546,-30.827189566115464,3.783505154639175,-0.3211165579803694,0.3020833333333333,6,00-0033856,Leonard,Fournette,28,L.Fournette
2405,2020,REG,0,James Conner,RB,PIT,4.049570041608876,19.526627218934912,2.9338355263157894,169,721,717.8606850209541,-12.860685020954065,4.266272189349112,-0.07841881110337845,0.34146341463414637,6,00-0033553,James,Conner,30,J.Conner
2406,2020,REG,0,Todd Gurley,RB,ATL,4.637094395280236,21.53846153846154,2.8403124999999996,195,678,772.4400567917552,-99.44005679175518,3.476923076923077,-0.5179169624570582,0.3385416666666667,9,00-0032241,Todd Gurley II,Gurley,21,T.Gurley
2407,2020,REG,0,Joe Mixon,RB,CIN,4.458808411214952,8.403361344537815,2.715653846153845,119,428,454.87140502320267,-27.87140502320267,3.596638655462185,-0.2402707329586437,0.3793103448275862,3,00-0033897,Joe,Mixon,28,J.Mixon
2408,2020,REG,0,Joshua Kelley,RB,LAC,4.622062146892655,20.72072072072072,2.6628645833333326,111,354,428.90145230200847,-77.90145230200847,3.189189189189189,-0.7146922229542061,0.26605504587155965,2,00-0036370,Joshua,Kelley,27,J.Kelley
2409,2020,REG,0,Latavius Murray,RB,NO,3.3287957317073174,36.3013698630137,2.5766258992805753,146,656,636.5697656124429,15.430234387557107,4.493150684931507,0.10641540956935935,0.3793103448275862,4,00-0030513,Latavius,Murray,28,L.Murray
2410,2020,REG,0,Josh Jacobs,RB,LV,3.9938967136150225,25.64102564102564,2.707092000000001,273,1065,1070.2354558176207,-8.235455817620732,3.901098901098901,-0.030389135858379084,0.39114391143911437,12,00-0035700,Joshua,Jacobs,28,J.Jacobs
2411,2020,REG,1,Alvin Kamara,RB,NO,11.2475,0.0,3.100375,12,16,41.645286459279326,-25.645286459279326,1.3333333333333333,-2.137107204939944,0.08333333333333333,1,00-0033906,Alvin,Kamara,41,A.Kamara
2412,2020,REG,1,Dalvin Cook,RB,MIN,4.4452,16.666666666666664,2.820166666666667,12,50,41.62740307132317,3.3725969286768276,4.166666666666667,0.3065997207888025,0.2727272727272727,2,00-0033893,Dalvin,Cook,33,D.Cook
2413,2020,REG,1,Sony Michel,RB,NE,3.4556756756756757,40.0,2.1522999999999994,10,37,40.221390019106245,-3.221390019106245,3.7,-0.3221390019106245,0.5,1,00-0034845,Sony,Michel,26,S.Michel
2414,2020,REG,1,Joshua Kelley,RB,LAC,3.207,33.33333333333333,2.562181818181818,12,60,47.661700533223,12.338299466777002,5.0,1.028191622231417,0.3333333333333333,1,00-0036370,Joshua,Kelley,27,J.Kelley
2415,2020,REG,1,Austin Ekeler,RB,LAC,4.162619047619047,5.263157894736842,2.7038333333333333,19,84,93.2477973734607,-9.247797373460699,4.421052631578948,-0.48672617755056313,0.42105263157894735,0,00-0033699,Austin,Ekeler,30,A.Ekeler
2416,2020,REG,1,Raheem Mostert,RB,SF,4.902857142857144,20.0,2.8309285714285712,15,56,58.54099263509691,-2.540992635096913,3.7333333333333334,-0.16939950900646086,0.4,0,00-0031687,Dominique,Mostert,31,R.Mostert
2417,2020,REG,1,Christian McCaffrey,RB,CAR,3.8941237113402067,17.391304347826086,2.7541818181818183,23,97,100.81734549265691,-3.817345492656912,4.217391304347826,-0.16597154315899618,0.43478260869565216,2,00-0033280,Christian,McCaffrey,22,C.McCaffrey
2418,2020,REG,1,Benny Snell,RB,PIT,3.212477876106194,15.789473684210526,2.8953333333333333,19,113,98.6146099828729,14.385390017127094,5.947368421052632,0.7571257903751102,0.3157894736842105,0,00-0035217,Benny,Snell,24,B.Snell
2419,2020,REG,1,Mark Ingram,RB,BAL,4.968620689655173,10.0,2.5078888888888886,10,29,51.47453076832339,-22.47453076832339,2.9,-2.247453076832339,0.3,0,00-0027966,Mark,Ingram,21,M.Ingram
2420,2020,REG,1,Kareem Hunt,RB,CLE,3.2890277777777777,7.6923076923076925,2.7792307692307694,13,72,57.453331467742494,14.546668532257506,5.538461538461538,1.1189745024813467,0.38461538461538464,0,00-0033923,Kareem,Hunt,27,K.Hunt
2421,2020,REG,1,Clyde Edwards-Helaire,RB,KC,3.2665942028985495,36.0,2.6015238095238096,25,138,102.6548460995213,35.34515390047871,5.52,1.4138061560191482,0.4,1,00-0036360,Clyde,Edwards-Helaire,25,C.Edwards-Helaire
2422,2020,REG,1,Peyton Barber,RB,WAS,6.599310344827586,35.294117647058826,2.8404705882352945,17,29,38.98802184219239,-9.988021842192389,1.7058823529411764,-0.5875306965995523,0.4117647058823529,2,00-0032741,Kenneth,Barber,34,P.Barber
2423,2020,REG,1,Aaron Jones,RB,GB,4.221818181818182,43.75,2.9063749999999993,16,66,65.88299350455961,0.11700649544039265,4.125,0.007312905965024541,0.375,1,00-0033293,Aaron,Jones,33,A.Jones
2424,2020,REG,1,Cam Akers,RB,LAR,5.3476923076923075,42.857142857142854,2.8164285714285713,14,39,58.4852589905481,-19.485258990548097,2.7857142857142856,-1.3918042136105784,0.0,0,00-0036414,Cam,Akers,23,C.Akers
2425,2020,REG,1,Ezekiel Elliott,RB,DAL,3.3925,4.545454545454546,2.5439545454545454,22,96,111.30755491329987,-15.307554913299867,4.363636363636363,-0.6957979506045394,0.45454545454545453,1,00-0033045,Ezekiel,Elliott,21,E.Elliott
2426,2020,REG,1,Saquon Barkley,RB,NYG,39.25499999999999,0.0,3.570714285714286,15,6,33.02168262364909,-27.02168262364909,0.4,-1.8014455082432728,0.2,0,00-0034844,Saquon,Barkley,26,S.Barkley
2427,2020,REG,1,Joe Mixon,HB,CIN,4.419710144927536,0.0,2.6745624999999995,19,69,90.15166690149479,-21.151666901494792,3.6315789473684212,-1.1132456263944628,0.3684210526315789,0,00-0033897,Joe,Mixon,28,J.Mixon
2428,2020,REG,1,James Robinson,RB,JAX,4.035161290322581,0.0,2.845142857142857,16,62,77.39559415485868,-15.395594154858685,3.875,-0.9622246346786678,0.3125,0,00-0035831,James,Robinson,30,J.Robinson
